voter_country,receiver_country,Score
Denmark,Ireland,2.558139534883721
Denmark,Slovenia,-0.9869540555870675
Estonia,Albania,-1.1308715233842856
Estonia,Finland,6.332658961805229
Estonia,Ireland,-1.441860465116279
Estonia,Slovenia,1.613960454170025
North Macedonia,Albania,10.202461809949048
North Macedonia,Estonia,-0.9976082435242958
North Macedonia,Finland,-1.591542436891274
North Macedonia,Ireland,-1.441860465116279
North Macedonia,Slovenia,1.0130459444129325
Finland,Albania,-1.1308715233842856
Finland,Estonia,7.357056975251515
Finland,Ireland,-1.441860465116279
Finland,Slovenia,1.6139604541700254
France,Albania,-1.1308715233842856
France,Estonia,0.3357250898090373
France,Finland,-2.4173410381947713
France,Ireland,-1.441860465116279
France,Slovenia,-0.9869540555870675
Georgia,Albania,-1.1308715233842856
Georgia,Estonia,0.0023917564757042578
Georgia,Finland,-1.6673410381947713
Georgia,Ireland,-1.441860465116279
Georgia,Slovenia,-0.9869540555870675
Germany,Albania,0.7636884627249437
Germany,Estonia,-1.9976082435242957
Germany,Finland,0.8326589618052286
Germany,Ireland,5.558139534883721
Germany,Slovenia,0.5130459444129325
Greece,Albania,5.263688462724943
Greece,Estonia,-0.6642749101909625
Greece,Finland,-0.16734103819477142
Greece,Ireland,-1.441860465116279
Greece,Slovenia,-0.9869540555870675
Hungary,Albania,-1.2475893363584798
Hungary,Estonia,-1.7714123652864435
Hungary,Finland,-0.5348837209302325
Hungary,Ireland,-1.441860465116279
Hungary,Slovenia,0.5130459444129325
Iceland,Albania,-1.1308715233842856
Iceland,Estonia,-0.9976082435242958
Iceland,Finland,2.5826589618052282
Iceland,Ireland,-1.441860465116279
Iceland,Slovenia,-0.9869540555870675
Ireland,Albania,-1.1308715233842856
Ireland,Estonia,-0.33094157685762915
Ireland,Finland,0.08265896180522858
Ireland,Slovenia,-0.9869540555870675
Israel,Albania,-1.1308715233842856
Israel,Estonia,0.6690584231423706
Israel,Finland,-0.16734103819477142
Israel,Ireland,-1.441860465116279
Israel,Slovenia,-0.9869540555870675
Italy,Albania,9.013688462724943
Italy,Estonia,0.0023917564757042578
Italy,Finland,-0.6673410381947714
Italy,Ireland,-1.441860465116279
Italy,Slovenia,-0.9869540555870675
Latvia,Albania,-1.1308715233842856
Latvia,Estonia,6.857056975251515
Latvia,Finland,1.0826589618052287
Latvia,Ireland,-1.441860465116279
Latvia,Slovenia,0.2806271208366919
Lithuania,Albania,-1.1308715233842856
Lithuania,Estonia,5.607056975251515
Lithuania,Finland,0.5826589618052286
Lithuania,Ireland,-1.441860465116279
Lithuania,Slovenia,-0.9869540555870675
Malta,Albania,-0.4863115372750563
Malta,Estonia,-1.9976082435242957
Malta,Finland,-0.16734103819477142
Malta,Ireland,-1.441860465116279
Malta,Slovenia,-0.9869540555870675
Moldova,Albania,-1.1308715233842856
Moldova,Estonia,0.669058423142371
Moldova,Finland,-1.1673410381947713
Moldova,Ireland,-1.441860465116279
Moldova,Slovenia,-0.9869540555870675
Montenegro,Albania,7.25241066364152
Montenegro,Estonia,-0.9976082435242958
Montenegro,Finland,-0.5924418604651163
Montenegro,Ireland,-1.441860465116279
Montenegro,Slovenia,4.013045944412933
Norway,Albania,-1.1308715233842856
Norway,Estonia,-0.6642749101909625
Norway,Finland,0.3326589618052286
Norway,Ireland,-1.441860465116279
Norway,Slovenia,-0.9869540555870675
Poland,Albania,-1.1308715233842856
Poland,Estonia,0.669058423142371
Poland,Finland,-0.16734103819477142
Poland,Ireland,0.558139534883721
Poland,Slovenia,0.9472937875033586
Portugal,Albania,-1.1308715233842856
Portugal,Czechia,-1.7652439024390245
Portugal,Estonia,0.3357250898090373
Portugal,Finland,-0.4173410381947714
Portugal,Ireland,1.558139534883721
Portugal,Lithuania,-2.557349433512224
Portugal,Serbia,-1.4472058299518595
Portugal,Slovenia,-0.9869540555870675
Romania,Albania,-1.1308715233842856
Romania,Czechia,-0.7652439024390244
Romania,Estonia,-0.3309415768576291
Romania,Finland,-0.16734103819477142
Romania,Ireland,-0.44186046511627897
Romania,Lithuania,-1.8906827668455577
Romania,Serbia,-0.9472058299518595
Romania,Slovenia,-0.3860395458299748
Russia,Albania,-1.1308715233842856
Russia,Denmark,0.692002268859898
Russia,Estonia,-0.27141236528644364
Russia,Finland,0.937686344663089
Russia,Ireland,-1.441860465116279
Russia,Moldova,5.367918902802624
Russia,Norway,1.4701630379452275
Russia,Portugal,-0.5554561717352415
Russia,Slovenia,2.0130459444129323
San Marino,Albania,-1.1308715233842856
San Marino,Estonia,-1.9976082435242957
San Marino,Finland,-0.16734103819477142
San Marino,Ireland,1.558139534883721
San Marino,Slovenia,-0.9869540555870675
Serbia,Albania,-1.1308715233842856
Serbia,Estonia,0.0023917564757042578
Serbia,Finland,0.5826589618052286
Serbia,Ireland,-1.441860465116279
Serbia,Slovenia,7.613960454170024
Slovenia,Albania,0.7636884627249437
Slovenia,Estonia,-1.6642749101909624
Slovenia,Finland,-0.6673410381947714
Slovenia,Ireland,-1.441860465116279
Spain,Albania,-1.1308715233842856
Spain,Estonia,-1.3309415768576291
Spain,Finland,-0.6673410381947715
Spain,Ireland,-0.44186046511627897
Spain,Slovenia,-0.9869540555870675
Sweden,Albania,-1.1308715233842856
Sweden,Estonia,2.6690584231423706
Sweden,Finland,5.082658961805229
Sweden,Ireland,-1.441860465116279
Sweden,Slovenia,-0.9869540555870675
Switzerland,Albania,7.763688462724943
Switzerland,Estonia,-1.9976082435242957
Switzerland,Finland,-1.1673410381947713
Switzerland,Ireland,-1.441860465116279
Switzerland,Slovenia,-0.9869540555870675
Netherlands,Albania,-1.1308715233842856
Netherlands,Estonia,-0.14294302474848508
Netherlands,Finland,-0.16734103819477142
Netherlands,Ireland,2.558139534883721
Netherlands,Slovenia,-0.9869540555870675
Ukraine,Albania,-1.1231365533691116
Ukraine,Estonia,1.5889534883720928
Ukraine,Finland,1.3326589618052287
Ukraine,Ireland,-1.441860465116279
Ukraine,Slovenia,-0.5348837209302325
United Kingdom,Albania,-1.1308715233842856
United Kingdom,Estonia,-1.3309415768576291
United Kingdom,Finland,0.5826589618052286
United Kingdom,Ireland,8.558139534883722
United Kingdom,Slovenia,-0.9869540555870675
Albania,Iceland,-3.1339899937460913
Albania,North Macedonia,4.585365853658537
Albania,San Marino,4.0406504065040645
Albania,Switzerland,2.199499687304565
Armenia,Iceland,-0.8932926829268291
Armenia,North Macedonia,-1.4146341463414633
Armenia,San Marino,-1.5853658536585367
Armenia,Switzerland,1.337826272999572
Australia,Iceland,4.199343339587242
Australia,North Macedonia,-1.4146341463414633
Australia,San Marino,-0.959349593495935
Australia,Switzerland,0.866166353971232
Austria,Iceland,2.199343339587242
Austria,North Macedonia,-1.4146341463414633
Austria,San Marino,-0.959349593495935
Austria,Switzerland,2.1956773970573713
Azerbaijan,Iceland,-3.1339899937460913
Azerbaijan,North Macedonia,1.5853658536585367
Azerbaijan,San Marino,5.5406504065040645
Azerbaijan,Switzerland,0.6956773970573713
Belarus,Iceland,2.463414634146342
Belarus,North Macedonia,-1.4146341463414633
Belarus,San Marino,-0.5853658536585367
Belarus,Switzerland,-1.1707317073170733
Belgium,Iceland,-0.46732332707942437
Belgium,North Macedonia,-1.4146341463414633
Belgium,San Marino,-0.959349593495935
Belgium,Switzerland,-0.13383364602876804
Croatia,Iceland,-0.8006566604127577
Croatia,North Macedonia,5.585365853658537
Croatia,San Marino,0.04065040650406501
Croatia,Switzerland,0.5328330206378986
Cyprus,Iceland,-3.1339899937460913
Cyprus,North Macedonia,-1.4146341463414633
Cyprus,San Marino,-0.959349593495935
Cyprus,Switzerland,-0.8005003126954348
Czechia,Iceland,1.1993433395872424
Czechia,North Macedonia,-1.4146341463414633
Czechia,San Marino,-0.959349593495935
Czechia,Switzerland,-0.4671669793621014
Denmark,Iceland,2.8660100062539087
Denmark,North Macedonia,-1.4146341463414633
Denmark,San Marino,-0.959349593495935
Denmark,Switzerland,1.4456773970573713
Estonia,Iceland,-0.46732332707942437
Estonia,North Macedonia,-1.4146341463414633
Estonia,San Marino,-0.959349593495935
Estonia,Switzerland,-0.054322602942628695
Finland,Iceland,4.866010006253909
Finland,North Macedonia,-1.4146341463414633
Finland,San Marino,-0.959349593495935
Finland,Switzerland,-0.05432260294262867
France,Iceland,-1.4673233270794244
France,North Macedonia,-1.4146341463414633
France,San Marino,-0.959349593495935
France,Switzerland,-0.4671669793621014
Georgia,Iceland,-1.8006566604127576
Georgia,North Macedonia,0.5853658536585367
Georgia,San Marino,7.540650406504065
Georgia,Switzerland,-3.133833646028768
Germany,Iceland,-0.46732332707942437
Germany,North Macedonia,-1.4146341463414633
Germany,San Marino,-0.959349593495935
Germany,Switzerland,1.1956773970573713
Greece,Iceland,-2.4673233270794244
Greece,North Macedonia,-1.4146341463414633
Greece,San Marino,-0.959349593495935
Greece,Switzerland,0.5328330206378986
Hungary,Iceland,7.463414634146342
Hungary,North Macedonia,-1.4146341463414633
Hungary,San Marino,4.414634146341463
Hungary,Switzerland,-0.17073170731707332
Iceland,North Macedonia,-1.4146341463414633
Iceland,San Marino,-0.45934959349593496
Iceland,Switzerland,1.1994996873045654
Ireland,Iceland,2.199343339587242
Ireland,North Macedonia,-1.4146341463414633
Ireland,San Marino,-0.959349593495935
Ireland,Switzerland,0.19949968730456527
Israel,Iceland,-2.800656660412758
Israel,North Macedonia,-1.4146341463414633
Israel,San Marino,-0.959349593495935
Israel,Switzerland,1.1994996873045654
Italy,Iceland,1.1993433395872424
Italy,North Macedonia,-1.4146341463414633
Italy,San Marino,0.5406504065040649
Italy,Switzerland,-1.5543226029426287
Latvia,Iceland,0.866010006253909
Latvia,North Macedonia,-1.4146341463414633
Latvia,San Marino,-0.959349593495935
Latvia,Switzerland,-1.4671669793621014
Lithuania,Iceland,-0.13398999374609102
Lithuania,North Macedonia,-1.4146341463414633
Lithuania,San Marino,-0.959349593495935
Lithuania,Switzerland,-0.4671669793621014
Malta,Iceland,-1.133989993746091
Malta,North Macedonia,3.5853658536585367
Malta,San Marino,-0.959349593495935
Malta,Switzerland,-0.4671669793621014
Moldova,Iceland,-2.800656660412758
Moldova,North Macedonia,-1.4146341463414633
Moldova,San Marino,3.040650406504065
Moldova,Switzerland,-0.4671669793621014
Montenegro,Iceland,-1.393292682926829
Montenegro,North Macedonia,4.585365853658537
Montenegro,San Marino,6.414634146341463
Montenegro,Switzerland,-2.5853658536585367
North Macedonia,Iceland,-3.1339899937460913
North Macedonia,San Marino,3.040650406504065
North Macedonia,Switzerland,0.5328330206378986
Norway,Iceland,3.532676672920575
Norway,North Macedonia,-1.4146341463414633
Norway,San Marino,-0.959349593495935
Norway,Switzerland,0.6956773970573713
Poland,Iceland,3.532676672920575
Poland,North Macedonia,-1.4146341463414633
Poland,San Marino,-0.959349593495935
Poland,Switzerland,0.866166353971232
Portugal,Iceland,-1.133989993746091
Portugal,Malta,-0.8464665415884928
Portugal,North Macedonia,-1.4146341463414633
Portugal,Russia,1.2423389618511569
Portugal,San Marino,-0.959349593495935
Portugal,Switzerland,0.5328330206378986
Romania,Iceland,-1.4673233270794244
Romania,Malta,0.15353345841150723
Romania,North Macedonia,-1.4146341463414633
Romania,Russia,-0.7576610381488431
Romania,San Marino,-0.959349593495935
Romania,Switzerland,1.8661663539712319
Russia,Belarus,7.682926829268292
Russia,Greece,-1.305503439649781
Russia,Iceland,-0.5759849906191365
Russia,North Macedonia,-1.4146341463414633
Russia,San Marino,-0.959349593495935
Russia,Switzerland,-1.200750469043152
San Marino,Iceland,-2.4673233270794244
San Marino,North Macedonia,-1.4146341463414633
San Marino,Switzerland,-0.4671669793621014
Serbia,Iceland,0.1993433395872423
Serbia,North Macedonia,10.585365853658537
Serbia,San Marino,-0.45934959349593496
Serbia,Switzerland,-0.8005003126954348
Slovenia,Iceland,0.1993433395872423
Slovenia,North Macedonia,10.585365853658537
Slovenia,San Marino,-0.959349593495935
Slovenia,Switzerland,-0.13383364602876804
Spain,Iceland,-0.46732332707942437
Spain,North Macedonia,-1.4146341463414633
Spain,San Marino,-0.959349593495935
Spain,Switzerland,2.5328330206378986
Sweden,Iceland,2.8660100062539087
Sweden,North Macedonia,0.5853658536585367
Sweden,San Marino,-0.959349593495935
Sweden,Switzerland,0.9456773970573713
Switzerland,Iceland,-1.4673233270794244
Switzerland,North Macedonia,0.5853658536585367
Switzerland,San Marino,-0.959349593495935
Netherlands,Iceland,1.866010006253909
Netherlands,North Macedonia,-0.41463414634146334
Netherlands,San Marino,-0.959349593495935
Netherlands,Switzerland,1.1994996873045654
United Kingdom,Iceland,2.8660100062539087
United Kingdom,North Macedonia,-1.4146341463414633
United Kingdom,San Marino,-0.959349593495935
United Kingdom,Switzerland,-0.4671669793621014
Bulgaria,Iceland,-2.4326923076923075
Bulgaria,San Marino,-0.3333333333333333
Bulgaria,Switzerland,-0.6153846153846154
Ukraine,Iceland,4.5673076923076925
Ukraine,San Marino,-0.3333333333333333
Ukraine,Switzerland,1.3846153846153846
Rest of the World,Albania,4.447368421052632
Rest of the World,Armenia,6.605263157894737
Rest of the World,Croatia,0.052631578947368585
Rest of the World,Finland,0.10526315789473628
Rest of the World,France,-0.3157894736842106
Rest of the World,Israel,7.131578947368421
Rest of the World,Norway,-1.6842105263157894
Rest of the World,Spain,1.868421052631579
Rest of the World,Sweden,0.6052631578947372
Rest of the World,Ukraine,0.02631578947368407
